cd_nom,num_version_init,num_version_final,champ,valeur_init,valeur_final,type_change,cd_nom_remplacement,cd_raison_suppression
456037,10.0,11.0,LB_NOM,Zappania citrodora,Zappania citriodora,MODIFICATION,,
560730,10.0,11.0,CD_REF,67310,459647,MODIFICATION,,
720241,10.0,11.0,CD_REF,720241,720238,MODIFICATION,,
50258,10.0,11.0,CD_REF,50256,50258,MODIFICATION,,
801657,10.0,11.0,LB_NOM,Nitidula aeneus,Nitidula aenea,MODIFICATION,,
1026,10.0,11.0,CD_REF,1024,683212,MODIFICATION,,
50157,10.0,11.0,CD_REF,50156,50157,MODIFICATION,,
638743,10.0,11.0,CD_REF,638743,657746,MODIFICATION,,
789396,10.0,11.0,LB_NOM,Chamaerops humiiis var. cerasifera,Chamaerops humiis var. cerasifera,MODIFICATION,,
763014,10.0,11.0,LB_NOM,Polypodium ptilodon var. pilosum,Polypodium ptiloton var. pilosum,MODIFICATION,,
634431,10.0,11.0,CD_REF,629223,634431,MODIFICATION,,
763014,10.0,11.0,CD_REF,741102,845511,MODIFICATION,,
121461,10.0,11.0,CD_REF,86189,121461,MODIFICATION,,
647831,10.0,11.0,CD_REF,647831,750623,MODIFICATION,,
97869,10.0,11.0,CD_REF,143439,143440,MODIFICATION,,
706599,10.0,11.0,CD_REF,706599,851764,MODIFICATION,,
643747,10.0,11.0,CD_NOM,643747,,RETRAIT,,
245291,10.0,11.0,CD_REF,245291,838594,MODIFICATION,,
78014,10.0,11.0,LB_NOM,Rhinechis agasssizii,Rhinechis agassizii,MODIFICATION,,
699976,10.0,11.0,CD_REF,699976,884069,MODIFICATION,,
46509,10.0,11.0,CD_REF,46508,46510,MODIFICATION,,
76828,10.0,11.0,LB_NOM,Peronia heribaudi,Peronia heribaudii,MODIFICATION,,
388985,10.0,11.0,CD_REF,216102,216035,MODIFICATION,,
76828,10.0,11.0,CD_REF,76828,886590,MODIFICATION,,
764878,10.0,11.0,CD_REF,732552,764878,MODIFICATION,,
17707,10.0,11.0,CD_REF,17707,639936,MODIFICATION,,
576106,10.0,11.0,LB_NOM,Pholas striata,Pholas striatus,MODIFICATION,,
732629,10.0,11.0,CD_REF,732629,846917,MODIFICATION,,
404738,10.0,11.0,CD_REF,235351,884588,MODIFICATION,,
439369,10.0,11.0,CD_REF,439369,849431,MODIFICATION,,
734735,10.0,11.0,CD_REF,769233,848075,MODIFICATION,,
203010,10.0,11.0,CD_NOM,203010,,RETRAIT,,
46226,10.0,11.0,LB_NOM,Peziza theleboides,Peziza theleboloides,MODIFICATION,,
154452,10.0,11.0,CD_REF,133668,94252,MODIFICATION,,
637369,10.0,11.0,CD_REF,630603,851842,MODIFICATION,,
249058,10.0,11.0,CD_REF,249058,840949,MODIFICATION,,
45346,10.0,11.0,CD_REF,45344,45346,MODIFICATION,,
114478,10.0,11.0,CD_REF,448122,97331,MODIFICATION,,
734256,10.0,11.0,CD_REF,734256,841644,MODIFICATION,,
513520,10.0,11.0,LB_NOM,Limacium karsteniii,Limacium karstenii,MODIFICATION,,
763874,10.0,11.0,CD_REF,732002,849884,MODIFICATION,,
629212,10.0,11.0,CD_REF,629212,636975,MODIFICATION,,
366268,10.0,11.0,CD_REF,366268,851029,MODIFICATION,,
770220,10.0,11.0,CD_REF,733706,633041,MODIFICATION,,
769947,10.0,11.0,CD_REF,735211,769940,MODIFICATION,,
47746,10.0,11.0,CD_REF,47746,47731,MODIFICATION,,
717718,10.0,11.0,LB_NOM,Aconogonum alpinum,Aconogonon alpinum,MODIFICATION,,
717718,10.0,11.0,CD_REF,717718,883891,MODIFICATION,,
767726,10.0,11.0,LB_NOM,Hiraea divaricaa,Hiraea divaricata,MODIFICATION,,
765114,10.0,11.0,CD_REF,732678,846602,MODIFICATION,,
49232,10.0,11.0,CD_REF,49232,860888,MODIFICATION,,
582810,10.0,11.0,CD_REF,824590,852127,MODIFICATION,,
631391,10.0,11.0,CD_REF,631393,631391,MODIFICATION,,
711121,10.0,11.0,CD_REF,711121,848838,MODIFICATION,,
764068,10.0,11.0,CD_REF,732216,764008,MODIFICATION,,
763873,10.0,11.0,CD_REF,732001,629548,MODIFICATION,,
633367,10.0,11.0,CD_REF,629651,633367,MODIFICATION,,
766856,10.0,11.0,CD_REF,733592,766942,MODIFICATION,,
418446,10.0,11.0,LB_NOM,Leptosomatidae,Leptosomidae,MODIFICATION,,
100842,10.0,11.0,CD_REF,138174,110124,MODIFICATION,,
631841,10.0,11.0,CD_REF,631004,839340,MODIFICATION,,
798296,10.0,11.0,CD_REF,307040,798296,MODIFICATION,,
812131,10.0,11.0,CD_REF,812131,658156,MODIFICATION,,
800341,10.0,11.0,LB_NOM,Silpha agaricinum,Silpha agaricina,MODIFICATION,,
454808,10.0,11.0,CD_REF,446506,454808,MODIFICATION,,
555529,10.0,11.0,CD_REF,426026,69010,MODIFICATION,,
732126,10.0,11.0,CD_REF,732126,840061,MODIFICATION,,
799639,10.0,11.0,LB_NOM,Phloeonomus bosnica,Phloeonomus bosnicus,MODIFICATION,,
454908,10.0,11.0,CD_REF,448103,886314,MODIFICATION,,
561709,10.0,11.0,CD_REF,426015,67058,MODIFICATION,,
242926,10.0,11.0,CD_REF,242926,242928,MODIFICATION,,
764836,10.0,11.0,CD_REF,732472,841640,MODIFICATION,,
769312,10.0,11.0,CD_REF,734837,839037,MODIFICATION,,
45337,10.0,11.0,LB_NOM,Aleuria insoluta,Aleuria insolita,MODIFICATION,,
45337,10.0,11.0,CD_REF,45337,861084,MODIFICATION,,
454622,10.0,11.0,LB_NOM,Crepidomanes,Trichomanes sect. Crepidomanes,MODIFICATION,,
634090,10.0,11.0,CD_REF,630120,637998,MODIFICATION,,
705002,10.0,11.0,CD_REF,705002,590669,MODIFICATION,,
802803,10.0,11.0,LB_NOM,Teinodactyla membranaceus,Teinodactyla membranacea,MODIFICATION,,
47118,10.0,11.0,CD_REF,47115,47118,MODIFICATION,,
763035,10.0,11.0,CD_REF,731460,845501,MODIFICATION,,
633859,10.0,11.0,LB_NOM,Gymnosiphon germaini,Gymnosiphon germainii,MODIFICATION,,
811643,10.0,11.0,LB_NOM,Gymnodinium paradoxum var. maior,Gymnodinium paradoxum var. major,MODIFICATION,,
638017,10.0,11.0,CD_REF,630341,638017,MODIFICATION,,
46690,10.0,11.0,CD_REF,46687,46688,MODIFICATION,,
582808,10.0,11.0,CD_REF,824590,852127,MODIFICATION,,
46040,10.0,11.0,LB_NOM,Calycellina trisepta,Calycellina triseptata,MODIFICATION,,
769944,10.0,11.0,CD_REF,735211,769940,MODIFICATION,,
45351,10.0,11.0,CD_REF,45349,861856,MODIFICATION,,
9329,10.0,11.0,CD_REF,395461,222451,MODIFICATION,,
383991,10.0,11.0,CD_REF,383991,847007,MODIFICATION,,
814440,10.0,11.0,CD_NOM,814440,,RETRAIT,,
561717,10.0,11.0,CD_REF,426015,67058,MODIFICATION,,
73568,10.0,11.0,CD_REF,73568,73560,MODIFICATION,,
670849,10.0,11.0,CD_REF,670849,845897,MODIFICATION,,
132175,10.0,11.0,CD_REF,86189,121461,MODIFICATION,,
5838,10.0,11.0,CD_REF,5901,846822,MODIFICATION,,
645219,10.0,11.0,CD_REF,645219,775769,MODIFICATION,,
455060,10.0,11.0,CD_NOM,455060,,RETRAIT,,
48513,10.0,11.0,CD_REF,48513,48507,MODIFICATION,,
732078,10.0,11.0,CD_REF,732078,839936,MODIFICATION,,
46469,10.0,11.0,LB_NOM,Ascophanus sexdecemsporus,Ascophanus sexdecimsporus,MODIFICATION,,
764153,10.0,11.0,CD_REF,732162,764153,MODIFICATION,,
46469,10.0,11.0,CD_REF,46467,854621,MODIFICATION,,
803505,10.0,11.0,CD_REF,14453,14455,MODIFICATION,,
825585,10.0,11.0,CD_NOM,825585,,RETRAIT,,
47174,10.0,11.0,CD_REF,47173,47174,MODIFICATION,,
834323,10.0,11.0,CD_REF,731519,763087,MODIFICATION,,
355775,10.0,11.0,CD_NOM,355775,,RETRAIT,,
632669,10.0,11.0,CD_REF,630141,848273,MODIFICATION,,
556692,10.0,11.0,CD_REF,529814,577361,MODIFICATION,,
763929,10.0,11.0,CD_REF,629625,763929,MODIFICATION,,
49743,10.0,11.0,CD_REF,49743,856428,MODIFICATION,,
46688,10.0,11.0,CD_REF,46687,46688,MODIFICATION,,
349803,10.0,11.0,CD_NOM,349803,,RETRAIT,,
732729,10.0,11.0,CD_REF,732729,843889,MODIFICATION,,
50295,10.0,11.0,CD_REF,50295,868246,MODIFICATION,,
733609,10.0,11.0,CD_REF,733609,845185,MODIFICATION,,
807419,10.0,11.0,CD_REF,807419,629492,MODIFICATION,,
734990,10.0,11.0,CD_REF,734990,841442,MODIFICATION,,
762984,10.0,11.0,CD_REF,731380,845532,MODIFICATION,,
809381,10.0,11.0,CD_REF,807410,809381,MODIFICATION,,
47685,10.0,11.0,CD_REF,47683,47685,MODIFICATION,,
70592,10.0,11.0,LB_NOM,Tetmemorus granalutus,Tetmemorus granulatus,MODIFICATION,,
433722,10.0,11.0,LB_NOM,Pleurodonte lychnutus,Pleurodonte lychnuchus,MODIFICATION,,
763807,10.0,11.0,CD_REF,731898,853326,MODIFICATION,,
76206,10.0,11.0,CD_REF,76206,886634,MODIFICATION,,
563655,10.0,11.0,CD_REF,67925,551269,MODIFICATION,,
801020,10.0,11.0,LB_NOM,Limnius obscura,Limnius obscurus,MODIFICATION,,
773696,10.0,11.0,CD_REF,86189,121461,MODIFICATION,,
47980,10.0,11.0,CD_REF,47980,855856,MODIFICATION,,
649381,10.0,11.0,LB_NOM,Ucididae,Ucidinae,MODIFICATION,,
649381,10.0,11.0,CD_REF,649381,349834,MODIFICATION,,
704971,10.0,11.0,CD_REF,704971,849352,MODIFICATION,,
402009,10.0,11.0,LB_NOM,Trichostoma capillatum,Trichostoma capillata,MODIFICATION,,
642585,10.0,11.0,CD_REF,642585,885374,MODIFICATION,,
765155,10.0,11.0,CD_REF,732692,843761,MODIFICATION,,
567671,10.0,11.0,CD_REF,426015,67058,MODIFICATION,,
799473,10.0,11.0,LB_NOM,Silpha thoracicum,Silpha thoracica,MODIFICATION,,
45921,10.0,11.0,CD_REF,45921,862316,MODIFICATION,,
762783,10.0,11.0,CD_REF,731517,763083,MODIFICATION,,
49218,10.0,11.0,CD_REF,49216,49196,MODIFICATION,,
762631,10.0,11.0,CD_REF,731261,762631,MODIFICATION,,
457855,10.0,11.0,CD_REF,457855,850517,MODIFICATION,,
413454,10.0,11.0,CD_REF,163165,847283,MODIFICATION,,
765552,10.0,11.0,CD_REF,741283,847345,MODIFICATION,,
645908,10.0,11.0,CD_REF,54080,631131,MODIFICATION,,
799860,10.0,11.0,LB_NOM,Staphylinus bipustulata,Staphylinus bipustulatus,MODIFICATION,,
821975,10.0,11.0,CD_REF,54080,631131,MODIFICATION,,
364189,10.0,11.0,CD_REF,426054,364189,MODIFICATION,,
437377,10.0,11.0,CD_REF,437377,193379,MODIFICATION,,
73204,10.0,11.0,CD_REF,73204,886560,MODIFICATION,,
694305,10.0,11.0,CD_REF,649408,850772,MODIFICATION,,
4097,10.0,11.0,CD_REF,4095,885482,MODIFICATION,,
646234,10.0,11.0,CD_REF,219820,820680,MODIFICATION,,
48798,10.0,11.0,CD_REF,48798,856765,MODIFICATION,,
49828,10.0,11.0,CD_REF,49826,49037,MODIFICATION,,
831072,10.0,11.0,CD_REF,671587,841722,MODIFICATION,,
633370,10.0,11.0,CD_REF,631004,839340,MODIFICATION,,
677263,10.0,11.0,CD_REF,596917,677223,MODIFICATION,,
766424,10.0,11.0,CD_REF,733360,839183,MODIFICATION,,
764993,10.0,11.0,LB_NOM,Echites hoffmannseggiana,Echites hoffmannseggianus,MODIFICATION,,
796837,10.0,11.0,LB_NOM,Ochthebius laccunosus,Ochthebius lacunosus,MODIFICATION,,
766499,10.0,11.0,LB_NOM,Sparattanthelium melinonis,Sparattanthelium melinonii,MODIFICATION,,
766499,10.0,11.0,CD_REF,733414,842916,MODIFICATION,,
48684,10.0,11.0,CD_REF,48686,868061,MODIFICATION,,
802804,10.0,11.0,LB_NOM,Teinodactyla minusculus,Teinodactyla minuscula,MODIFICATION,,
764792,10.0,11.0,CD_REF,629171,636296,MODIFICATION,,
750469,10.0,11.0,CD_REF,750469,760519,MODIFICATION,,
800169,10.0,11.0,LB_NOM,Staphylinus sulcata,Staphylinus sulcatus,MODIFICATION,,
662850,10.0,11.0,LB_NOM,Leptosphaeria canina,Leptosphaeria caninae,MODIFICATION,,
604348,10.0,11.0,CD_REF,604348,850240,MODIFICATION,,
763833,10.0,11.0,CD_REF,735369,850008,MODIFICATION,,
564971,10.0,11.0,CD_REF,67131,200255,MODIFICATION,,
10986,10.0,11.0,CD_REF,10986,698946,MODIFICATION,,
193667,10.0,11.0,CD_NOM,193667,,RETRAIT,,
837286,10.0,11.0,LB_NOM,Cimex caerulea,Cimex caeruleus,MODIFICATION,,
763810,10.0,11.0,CD_REF,731905,853337,MODIFICATION,,
639331,10.0,11.0,LB_NOM,Verbena citriodora,Aloysia citriodora,MODIFICATION,,
645907,10.0,11.0,CD_REF,54080,631131,MODIFICATION,,
765610,10.0,11.0,CD_REF,740607,847379,MODIFICATION,,
819520,10.0,11.0,CD_REF,819520,887105,MODIFICATION,,
42655,10.0,11.0,CD_REF,42655,857046,MODIFICATION,,
731471,10.0,11.0,CD_REF,731471,845507,MODIFICATION,,
733767,10.0,11.0,CD_REF,733767,844390,MODIFICATION,,
454009,10.0,11.0,CD_REF,447847,853308,MODIFICATION,,
215922,10.0,11.0,CD_REF,215922,215921,MODIFICATION,,
733067,10.0,11.0,CD_REF,733067,733063,MODIFICATION,,
769184,10.0,11.0,CD_REF,741597,734844,MODIFICATION,,
759928,10.0,11.0,CD_REF,759928,853831,MODIFICATION,,
68313,10.0,11.0,CD_REF,68312,68315,MODIFICATION,,
65749,10.0,11.0,CD_REF,65749,837842,MODIFICATION,,
79033,10.0,11.0,LB_NOM,Phryganea obsuleta,Phryganea obsoleta,MODIFICATION,,
635176,10.0,11.0,CD_REF,447100,848288,MODIFICATION,,
64178,10.0,11.0,CD_REF,64178,64180,MODIFICATION,,
48757,10.0,11.0,CD_REF,48757,861257,MODIFICATION,,
834709,10.0,11.0,CD_REF,731417,834709,MODIFICATION,,
763101,10.0,11.0,CD_REF,731523,763101,MODIFICATION,,
801687,10.0,11.0,LB_NOM,Monotoma concinnulus,Monotoma concinnula,MODIFICATION,,
741141,10.0,11.0,CD_REF,741141,731657,MODIFICATION,,
798663,10.0,11.0,CD_REF,9467,885916,MODIFICATION,,
795827,10.0,11.0,CD_REF,795827,794327,MODIFICATION,,
640348,10.0,11.0,CD_REF,640348,640360,MODIFICATION,,
46805,10.0,11.0,CD_REF,46803,868963,MODIFICATION,,
46788,10.0,11.0,CD_REF,46788,860274,MODIFICATION,,
837311,10.0,11.0,LB_NOM,Cimex juniperina,Cimex juniperinus,MODIFICATION,,
764120,10.0,11.0,CD_REF,731980,731977,MODIFICATION,,
829101,10.0,11.0,LB_NOM,Ramphastos Aracari,Ramphastos aracari,MODIFICATION,,
765495,10.0,11.0,CD_REF,732913,847312,MODIFICATION,,
637888,10.0,11.0,CD_REF,630637,886364,MODIFICATION,,
788661,10.0,11.0,CD_REF,3864,788661,MODIFICATION,,
50139,10.0,11.0,CD_REF,50136,861342,MODIFICATION,,
46506,10.0,11.0,CD_REF,46505,50059,MODIFICATION,,
637435,10.0,11.0,CD_REF,629222,633845,MODIFICATION,,
731462,10.0,11.0,CD_REF,731462,845514,MODIFICATION,,
731656,10.0,11.0,CD_REF,731656,763268,MODIFICATION,,
239709,10.0,11.0,CD_REF,239709,850163,MODIFICATION,,
48365,10.0,11.0,CD_REF,48364,48367,MODIFICATION,,
402219,10.0,11.0,CD_REF,232734,886067,MODIFICATION,,
731478,10.0,11.0,CD_REF,731478,845491,MODIFICATION,,
111820,10.0,11.0,CD_REF,86189,121461,MODIFICATION,,
163083,10.0,11.0,CD_REF,163083,851135,MODIFICATION,,
670853,10.0,11.0,CD_REF,830234,670853,MODIFICATION,,
741549,10.0,11.0,CD_REF,741549,768933,MODIFICATION,,
245246,10.0,11.0,CD_REF,245246,838606,MODIFICATION,,
763083,10.0,11.0,CD_REF,731517,763083,MODIFICATION,,
658246,10.0,11.0,CD_NOM,658246,,RETRAIT,,
46231,10.0,11.0,CD_REF,46229,860220,MODIFICATION,,
710119,10.0,11.0,CD_REF,706350,710119,MODIFICATION,,
632336,10.0,11.0,CD_REF,629651,633367,MODIFICATION,,
636777,10.0,11.0,CD_REF,630392,843723,MODIFICATION,,
766403,10.0,11.0,CD_REF,733360,766403,MODIFICATION,,
775377,10.0,11.0,CD_REF,775377,645667,MODIFICATION,,
643743,10.0,11.0,CD_NOM,643743,,RETRAIT,,
639480,10.0,11.0,CD_REF,631004,839340,MODIFICATION,,
54085,10.0,11.0,CD_REF,54085,631133,MODIFICATION,,
45481,10.0,11.0,CD_REF,45481,854675,MODIFICATION,,
455896,10.0,11.0,CD_REF,193482,454663,MODIFICATION,,
154603,10.0,11.0,LB_NOM,Amaranthus lividus subvar. pseudogracilis,Amaranthus lividus f. pseudogracilis,MODIFICATION,,
768995,10.0,11.0,CD_REF,734641,847116,MODIFICATION,,
636086,10.0,11.0,LB_NOM,Ptychomeria germaini,Ptychomeria germainii,MODIFICATION,,
630213,10.0,11.0,CD_REF,630213,848306,MODIFICATION,,
768805,10.0,11.0,CD_REF,741523,630356,MODIFICATION,,
393740,10.0,11.0,CD_REF,221897,221892,MODIFICATION,,
768501,10.0,11.0,CD_REF,740756,740754,MODIFICATION,,
349940,10.0,11.0,CD_NOM,349940,,RETRAIT,,
572080,10.0,11.0,CD_REF,365668,853398,MODIFICATION,,
756314,10.0,11.0,LB_NOM,Marelllia remipes,Marellia remipes,MODIFICATION,,
138389,10.0,11.0,CD_REF,138389,138392,MODIFICATION,,
732551,10.0,11.0,CD_REF,732551,779626,MODIFICATION,,
433203,10.0,11.0,CD_REF,433204,433203,MODIFICATION,,
632533,10.0,11.0,CD_REF,448179,765435,MODIFICATION,,
798235,10.0,11.0,CD_REF,240520,240518,MODIFICATION,,
763406,10.0,11.0,CD_REF,731721,763390,MODIFICATION,,
633689,10.0,11.0,CD_REF,632913,633689,MODIFICATION,,
715813,10.0,11.0,CD_REF,715813,885854,MODIFICATION,,
632644,10.0,11.0,CD_REF,629401,841949,MODIFICATION,,
768906,10.0,11.0,CD_REF,734593,734581,MODIFICATION,,
731815,10.0,11.0,CD_REF,731815,854168,MODIFICATION,,
640264,10.0,11.0,CD_REF,640264,852471,MODIFICATION,,
47936,10.0,11.0,CD_REF,47935,855811,MODIFICATION,,
732665,10.0,11.0,CD_REF,732665,846550,MODIFICATION,,
733141,10.0,11.0,CD_REF,733141,848267,MODIFICATION,,
741101,10.0,11.0,CD_REF,741101,845508,MODIFICATION,,
703920,10.0,11.0,CD_NOM,703920,,RETRAIT,,
46736,10.0,11.0,CD_REF,46736,855393,MODIFICATION,,
587291,10.0,11.0,CD_REF,535122,418779,MODIFICATION,,
766832,10.0,11.0,CD_REF,733497,884220,MODIFICATION,,
768772,10.0,11.0,CD_REF,734571,842703,MODIFICATION,,
568007,10.0,11.0,CD_REF,64426,853681,MODIFICATION,,
733402,10.0,11.0,CD_REF,733402,839339,MODIFICATION,,
830151,10.0,11.0,CD_REF,830151,884062,MODIFICATION,,
834509,10.0,11.0,CD_REF,834508,845943,MODIFICATION,,
770673,10.0,11.0,CD_REF,630120,637998,MODIFICATION,,
741422,10.0,11.0,CD_REF,741422,844268,MODIFICATION,,
48572,10.0,11.0,CD_REF,48572,48574,MODIFICATION,,
765918,10.0,11.0,CD_REF,448353,848255,MODIFICATION,,
645594,10.0,11.0,CD_REF,645594,776737,MODIFICATION,,
46785,10.0,11.0,CD_REF,46785,46786,MODIFICATION,,
828672,10.0,11.0,CD_REF,442109,828672,MODIFICATION,,
49057,10.0,11.0,CD_REF,49057,49058,MODIFICATION,,
802922,10.0,11.0,LB_NOM,Cryptocephalus sexmaculata,Cryptocephalus sexmaculatus,MODIFICATION,,
459647,10.0,11.0,CD_REF,67310,459647,MODIFICATION,,
671886,10.0,11.0,CD_REF,671886,846409,MODIFICATION,,
561710,10.0,11.0,CD_REF,426015,67058,MODIFICATION,,
47955,10.0,11.0,CD_REF,47954,855482,MODIFICATION,,
803222,10.0,11.0,LB_NOM,Bostrichus lineatum,Bostrichus lineatus,MODIFICATION,,
46196,10.0,11.0,CD_REF,46194,861626,MODIFICATION,,
801761,10.0,11.0,LB_NOM,Ischyrus lepida,Ischyrus lepidus,MODIFICATION,,
740665,10.0,11.0,LB_NOM,Eriope crassipes subsp. Crassipes,Eriope crassipes subsp. crassipes,MODIFICATION,,
73566,10.0,11.0,CD_REF,73566,73560,MODIFICATION,,
392416,10.0,11.0,CD_REF,219821,53902,MODIFICATION,,
75729,10.0,11.0,CD_REF,75729,852789,MODIFICATION,,
631222,10.0,11.0,CD_REF,636514,844041,MODIFICATION,,
76560,10.0,11.0,CD_REF,76560,76550,MODIFICATION,,
76610,10.0,11.0,LB_NOM,Surirella constructa,Surirella constricta,MODIFICATION,,
800242,10.0,11.0,LB_NOM,Staphylinus limbata,Staphylinus limbatus,MODIFICATION,,
822754,10.0,11.0,CD_REF,822754,822971,MODIFICATION,,
47462,10.0,11.0,CD_REF,47462,861021,MODIFICATION,,
769592,10.0,11.0,CD_REF,734971,841376,MODIFICATION,,
766431,10.0,11.0,CD_REF,733360,766403,MODIFICATION,,
773927,10.0,11.0,CD_REF,773926,845918,MODIFICATION,,
741539,10.0,11.0,CD_REF,741539,630425,MODIFICATION,,
698747,10.0,11.0,CD_REF,698747,72188,MODIFICATION,,
48332,10.0,11.0,CD_REF,48329,861265,MODIFICATION,,
765198,10.0,11.0,CD_REF,732747,843838,MODIFICATION,,
777598,10.0,11.0,LB_NOM,Cobitis barbatula,Cobitis Barbatula,MODIFICATION,,
669143,10.0,11.0,CD_REF,669143,776968,MODIFICATION,,
787496,10.0,11.0,CD_REF,5334,843453,MODIFICATION,,
446904,10.0,11.0,CD_REF,446904,455727,MODIFICATION,,
732161,10.0,11.0,CD_REF,732161,763817,MODIFICATION,,
732153,10.0,11.0,CD_REF,732153,841221,MODIFICATION,,
49329,10.0,11.0,CD_REF,49327,854416,MODIFICATION,,
801531,10.0,11.0,LB_NOM,Lagria aeneus,Lagria aenea,MODIFICATION,,
776511,10.0,11.0,CD_REF,776511,850600,MODIFICATION,,
392429,10.0,11.0,CD_REF,608259,716527,MODIFICATION,,
652117,10.0,11.0,LB_NOM,Staurastrum teliferum f. obtusa,Staurastrum teliferum f. obtusum,MODIFICATION,,
48395,10.0,11.0,CD_REF,48395,866263,MODIFICATION,,
733612,10.0,11.0,CD_REF,733612,845182,MODIFICATION,,
636296,10.0,11.0,CD_REF,629171,636296,MODIFICATION,,
731980,10.0,11.0,CD_REF,731980,731977,MODIFICATION,,
732063,10.0,11.0,CD_REF,732063,839788,MODIFICATION,,
48554,10.0,11.0,LB_NOM,Mitrula paludosa var. alba,Mitrula phalloides var. alba,MODIFICATION,,
48062,10.0,11.0,CD_REF,48062,855644,MODIFICATION,,
649384,10.0,11.0,CD_REF,649384,850773,MODIFICATION,,
641791,10.0,11.0,CD_REF,641791,846292,MODIFICATION,,
690700,10.0,11.0,CD_REF,595977,850782,MODIFICATION,,
731336,10.0,11.0,CD_REF,731336,716121,MODIFICATION,,
741535,10.0,11.0,CD_REF,741535,768872,MODIFICATION,,
455694,10.0,11.0,CD_REF,448455,848275,MODIFICATION,,
49172,10.0,11.0,CD_REF,49171,49174,MODIFICATION,,
440542,10.0,11.0,CD_NOM,440542,,RETRAIT,,
563553,10.0,11.0,CD_REF,66658,849203,MODIFICATION,,
640467,10.0,11.0,CD_REF,215808,640467,MODIFICATION,,
762676,10.0,11.0,CD_REF,716117,845841,MODIFICATION,,
232598,10.0,11.0,CD_REF,232598,78875,MODIFICATION,,
769239,10.0,11.0,CD_REF,448609,848071,MODIFICATION,,
608902,10.0,11.0,CD_REF,608902,751988,MODIFICATION,,
48779,10.0,11.0,CD_REF,48779,862667,MODIFICATION,,
629228,10.0,11.0,CD_REF,629228,853356,MODIFICATION,,
747174,10.0,11.0,LB_NOM,Acantholuzarida,Acantoluzarida,MODIFICATION,,
765595,10.0,11.0,CD_REF,740607,847379,MODIFICATION,,
46505,10.0,11.0,CD_REF,46505,50059,MODIFICATION,,
8451,10.0,11.0,CD_REF,8451,223028,MODIFICATION,,
78074,10.0,11.0,CD_REF,78074,851675,MODIFICATION,,
734605,10.0,11.0,CD_REF,734605,734581,MODIFICATION,,
635638,10.0,11.0,CD_REF,632913,633689,MODIFICATION,,
762391,10.0,11.0,CD_REF,118923,883894,MODIFICATION,,
446892,10.0,11.0,CD_REF,446892,884056,MODIFICATION,,
762770,10.0,11.0,CD_REF,731511,763094,MODIFICATION,,
47126,10.0,11.0,CD_REF,47124,47125,MODIFICATION,,
770056,10.0,11.0,CD_REF,735255,822877,MODIFICATION,,
836707,10.0,11.0,LB_NOM,Podisus sigitta,Podisus sagitta,MODIFICATION,,
704197,10.0,11.0,CD_REF,527383,847567,MODIFICATION,,
799627,10.0,11.0,LB_NOM,Oxytelus lapponica,Oxytelus lapponicus,MODIFICATION,,
803795,10.0,11.0,LB_NOM,Magdalinus punctulata,Magdalinus punctulatus,MODIFICATION,,
767636,10.0,11.0,CD_REF,733966,842264,MODIFICATION,,
768955,10.0,11.0,CD_REF,734571,842703,MODIFICATION,,
801254,10.0,11.0,LB_NOM,Pyrochroa minutus,Pyrochroa minuta,MODIFICATION,,
703946,10.0,11.0,CD_REF,699976,884069,MODIFICATION,,
185963,10.0,11.0,CD_NOM,185963,,RETRAIT,,
799545,10.0,11.0,LB_NOM,Cryptophagus plicata,Cryptophagus plicatus,MODIFICATION,,
763359,10.0,11.0,CD_REF,731705,851545,MODIFICATION,,
803245,10.0,11.0,CD_REF,16550,884446,MODIFICATION,,
801662,10.0,11.0,LB_NOM,Nitidula atratus,Nitidula atrata,MODIFICATION,,
49802,10.0,11.0,CD_REF,49802,860839,MODIFICATION,,
635938,10.0,11.0,CD_REF,630464,847117,MODIFICATION,,
252044,10.0,11.0,CD_REF,252044,887090,MODIFICATION,,
48448,10.0,11.0,CD_REF,48448,860378,MODIFICATION,,
219822,10.0,11.0,CD_REF,219822,53895,MODIFICATION,,
50305,10.0,11.0,CD_REF,50305,48085,MODIFICATION,,
48002,10.0,11.0,CD_REF,48001,854413,MODIFICATION,,
822623,10.0,11.0,CD_REF,245237,838614,MODIFICATION,,
234442,10.0,11.0,CD_REF,823483,234442,MODIFICATION,,
453393,10.0,11.0,CD_REF,447456,453393,MODIFICATION,,
637849,10.0,11.0,CD_REF,629335,884220,MODIFICATION,,
732948,10.0,11.0,CD_REF,732948,847340,MODIFICATION,,
762669,10.0,11.0,CD_REF,705908,886988,MODIFICATION,,
768931,10.0,11.0,CD_REF,734571,842703,MODIFICATION,,
78067,10.0,11.0,CD_REF,78064,851674,MODIFICATION,,
636820,10.0,11.0,CD_REF,629343,740851,MODIFICATION,,
732530,10.0,11.0,CD_REF,732530,732538,MODIFICATION,,
48497,10.0,11.0,CD_REF,48497,860375,MODIFICATION,,
47738,10.0,11.0,CD_REF,47738,869955,MODIFICATION,,
215808,10.0,11.0,CD_REF,215808,640467,MODIFICATION,,
558276,10.0,11.0,CD_REF,67925,551269,MODIFICATION,,
692451,10.0,11.0,CD_REF,803847,569803,MODIFICATION,,
445567,10.0,11.0,CD_REF,445567,446627,MODIFICATION,,
643752,10.0,11.0,CD_REF,643752,850591,MODIFICATION,,
763088,10.0,11.0,CD_REF,731520,763088,MODIFICATION,,
731510,10.0,11.0,CD_REF,731510,846124,MODIFICATION,,
